,movieId,average_rating,title,genres,year
7826,8500,2.926470588235294,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,1974
7827,8501,3.497610513739546,"Hitcher, The (1986)",Action|Thriller,1986
7828,8502,3.28515625,Show Boat (1951),Drama|Musical|Romance,1951
7829,8503,3.1904761904761907,Ivanhoe (1952),Adventure|Drama|Romance,1952
7830,8504,3.4285714285714284,Box of Moon Light (1996),Comedy|Drama,1996
7831,8505,3.575,"Eel, The (Unagi) (1997)",Drama|Romance,1997
7832,8506,2.888157894736842,Fear X (2003),Mystery|Thriller,2003
7833,8507,3.757332402234637,Freaks (1932),Crime|Drama|Horror,1932
7834,8511,3.65625,"Immigrant, The (1917)",Comedy,1917
7835,8512,3.2688172043010755,Silent Movie (1976),Comedy,1976
7836,8516,3.9771634615384617,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance,1946
7837,8518,3.5595238095238093,Anna Christie (1930),Drama,1930
7838,8519,2.3,"Bat People, The (1974)",Comedy|Drama|Horror|Sci-Fi,1974
7839,8520,3.4331797235023043,Deep Cover (1992),Action|Crime|Thriller,1992
7840,8521,3.4935483870967743,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,1931
7841,8522,3.392857142857143,My Little Chickadee (1940),Comedy|Western,1940
7842,8524,3.0272727272727273,"High and the Mighty, The (1954)",Drama,1954
7843,8525,3.2468354430379747,"Ugly Dachshund, The (1966)",Children|Comedy,1966
7844,8526,2.914674361088211,Around the World in 80 Days (2004),Adventure|Children|Comedy,2004
7845,8527,2.985294117647059,I'll Sleep When I'm Dead (2003),Crime|Drama,2003
7846,8528,3.302920603755062,Dodgeball: A True Underdog Story (2004),Comedy,2004
7847,8529,3.6001411148069753,"Terminal, The (2004)",Comedy|Drama|Romance,2004
7848,8530,3.8891951488423375,Dear Frankie (2004),Drama|Romance,2004
7849,8531,2.397964015151515,White Chicks (2004),Action|Comedy|Crime,2004
7850,8532,3.411036036036036,"Door in the Floor, The (2004)",Drama,2004
7851,8533,3.683260267651131,"Notebook, The (2004)",Drama|Romance,2004
7852,8534,3.4478527607361964,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,2004
7853,8535,3.1896024464831805,De-Lovely (2004),Drama|Musical,2004
7854,8536,3.7,"Intended, The (2002)",Drama|Thriller,2002
7855,8537,2.995798319327731,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi,2003
7856,8540,2.9661016949152543,Back to Bataan (1945),Drama|War,1945
7857,8541,2,Bloodhounds of Broadway (1989),Comedy|Drama,1989
7858,8542,3.976906552094522,"Day at the Races, A (1937)",Comedy|Musical,1937
7859,8543,3.0555555555555554,"Flying Leathernecks, The (1951)",Action|Drama|War,1951
7860,8544,3.2580645161290325,"Now You See Him, Now You Don't (1972)",Comedy|Sci-Fi,1972
7861,8545,2.2,Plain Dirty (a.k.a. Briar Patch) (2003),Drama|Romance,2003
7862,8571,3.1844919786096257,Bob & Carol & Ted & Alice (1969),Comedy|Drama,1969
7863,8572,3.37,"Littlest Rebel, The (1935)",Children|Drama,1935
7864,8573,3.7039800995024876,Reconstruction (2003),Drama|Romance,2003
7865,8574,3.530054644808743,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,1987
7866,8575,3.5520833333333335,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,2001
7867,8576,3.450515463917526,Kopps (2003),Action|Comedy,2003
7868,8577,3.5545454545454547,Comandante (2003),Documentary,2003
7869,8578,2.984251968503937,Undead (2003),Action|Comedy|Horror|Sci-Fi,2003
7870,8580,3.8773388773388775,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,1991
7871,8581,3.6814586994727594,Pirates of Silicon Valley (1999),Documentary|Drama,1999
7872,8582,3.9058704453441297,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,1992
7873,8583,3.5089285714285716,"Clock, The (1945)",Adventure|Drama|Romance,1945
7874,8584,3.6700680272108843,Leave Her to Heaven (1945),Drama|Film-Noir,1945
7875,8585,3.0632911392405062,Rapa Nui (1994),Action|Adventure|Drama|Romance,1994
7876,8586,3.4615384615384617,Roxie Hart (1942),Comedy,1942
7877,8587,3.146153846153846,Mayor of the Sunset Strip (2003),Documentary,2003
7878,8589,3.725,Winter War (Talvisota) (1989),Drama|War,1989
7879,8591,3.158333333333333,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,1984
7880,8592,3.2,"Wheeler Dealers, The (1963)",Comedy,1963
7881,8593,3.371794871794872,Juice (1992),Action|Crime|Drama|Thriller,1992
7882,8594,3,"Secret Life of Girls, The (1999)",Comedy,1999
7883,8595,3.5211267605633805,"Flim-Flam Man, The (1967)",Action|Adventure|Comedy,1967
7884,8596,3.597495527728086,Revenge of the Pink Panther (1978),Comedy|Crime,1978
7885,8597,2.675675675675676,Riders (2002),Action|Crime|Thriller,2002
7886,8598,3.146067415730337,I Am Dina (2002),Crime|Drama|Mystery|Romance,2002
7887,8600,3.7548387096774194,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,1938
7888,8601,3.6117021276595747,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,1933
7889,8602,3.761904761904762,Shadows (1959),Drama,1959
7890,8603,3.238095238095238,Coming Out (1989),Drama,1989
7891,8604,3.5554607508532423,Taxi (1998),Action|Comedy,1998
7892,8605,3.1221995926680246,Taxi 3 (2003),Action|Comedy,2003
7893,8606,3.475,Pull My Daisy (1958),Comedy|Drama,1958
7894,8607,3.894950405770965,Tokyo Godfathers (2003),Adventure|Animation|Drama,2003
7895,8608,3.495833333333333,"Butcher, The (Boucher, Le) (1970)",Drama|Thriller,1970
7896,8609,3.7895752895752897,Our Hospitality (1923),Comedy,1923
7897,8610,3.5705128205128207,All of Me (1984),Comedy|Fantasy,1984
7898,8611,3.4776119402985075,"Farmer's Daughter, The (1947)",Comedy,1947
7899,8612,3.058139534883721,Lassie Come Home (1943),Adventure|Children|Drama,1943
7900,8613,2.925925925925926,"Time of Your Life, The (1948)",Comedy|Drama,1948
7901,8614,3.306896551724138,Overboard (1987),Comedy|Romance,1987
7902,8615,2.963636363636364,"Mask of Fu Manchu, The (1932)",Adventure|Horror|Sci-Fi,1932
7903,8616,3.3442622950819674,By the Light of the Silvery Moon (1953),Children|Musical|Romance,1953
7904,8617,3.0952380952380953,Butterfield 8 (1960),Drama,1960
7905,8618,3.7083333333333335,Johnny Guitar (1954),Drama|Western,1954
7906,8619,3.409090909090909,Sister My Sister (1994),Drama,1994
7907,8620,3.9875583203732505,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,1962
7908,8621,3.1,Ivans xtc. (2000),Drama,2000
7909,8622,3.496595698692316,Fahrenheit 9/11 (2004),Documentary,2004
7910,8623,3.484126984126984,Roxanne (1987),Comedy|Romance,1987
7911,8624,3.388888888888889,Freedom Downtime (2001),Adventure|Crime|Documentary,2001
7912,8625,3.56,"Same River Twice, The (2003)",Documentary,2003
7913,8626,2.962686567164179,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,1965
7914,8627,1.75,Confessions of a Burning Man (2003),Documentary,2003
7915,8628,3.236842105263158,Search and Destroy (1995),Comedy|Drama,1995
7916,8629,3.529850746268657,"Book of Life, The (1998)",Comedy|Fantasy,1998
7917,8630,3.642857142857143,Such a Long Journey (1998),Drama|War,1998
7918,8631,3.392857142857143,Hard Times (1975),Action|Drama,1975
7919,8632,2.4285714285714284,Secret Society (2002),Comedy,2002
7920,8633,3.4349074664964903,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,1984
7921,8634,2.620967741935484,Tank (1984),Action|Comedy|Drama,1984
7922,8635,2.6451612903225805,Jungle Holocaust (Ultimo mondo cannibale) (1977),Adventure|Horror,1977
7923,8636,3.4454764776839566,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,2004
7924,8637,2.5416666666666665,America's Heart and Soul (2004),Documentary,2004
7925,8638,3.9717508278145695,Before Sunset (2004),Drama|Romance,2004
7926,8639,2.992424242424242,"Clearing, The (2004)",Drama|Thriller,2004
7927,8640,3.0143072289156625,King Arthur (2004),Action|Adventure|Drama|War,2004
7928,8641,3.490556978233035,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004
7929,8642,2.914438502673797,Sleepover (2004),Comedy,2004
7930,8643,3.2353801169590644,"Cinderella Story, A (2004)",Comedy|Romance,2004
7931,8644,3.469776571791467,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004
7932,8645,3.8256376429199648,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,2004
7933,8646,3.090909090909091,Distant Drums (1951),Action|Romance|Western,1951
7934,8647,2.857142857142857,Follow That Dream (1962),Comedy|Musical,1962
7935,8648,2.7083333333333335,"Girl of Your Dreams, The (Niña de tus ojos, La) (1998)",Comedy|Drama,1998
7936,8649,2.84,Gray Lady Down (1978),Drama|Thriller,1978
7937,8650,3.757142857142857,Long Day's Journey Into Night (1962),Drama,1962
7938,8651,3.54375,Man of La Mancha (1972),Adventure|Comedy|Musical,1972
7939,8652,2.8653846153846154,The Night of the Following Day (1968),Action|Crime|Drama|Thriller,1968
7940,8653,2.7,Posse (1975),Western,1975
7941,8654,2.9838709677419355,Prince Valiant (1954),Adventure,1954
7942,8655,3.090909090909091,Rustlers' Rhapsody (1985),Comedy|Western,1985
7943,8656,4.008710801393728,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,1988
7944,8657,3.369565217391304,"Tin Star, The (1957)",Western,1957
7945,8658,2.3548387096774195,Zandalee (1991),Drama|Thriller,1991
7946,8659,3.3448275862068964,Brief Crossing (Brève traversée) (2001),Comedy|Drama|Romance,2001
7947,8660,3.4186046511627906,"Deluge, The (Potop) (1974)",Adventure|War,1974
7948,8661,3.407949790794979,How the West Was Won (1962),Adventure|Drama|Western,1962
7949,8662,3.4510869565217392,Joan of Arc (1948),Action|Drama|War,1948
7950,8663,3.4545454545454546,Live Forever (2003),Comedy|Documentary,2003
7951,8664,3.5319148936170213,Mr. Klein (Monsieur Klein) (1976),Drama,1976
7952,8665,3.8543626499427606,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,2004
7953,8666,1.8326630920464702,Catwoman (2004),Action|Crime|Fantasy,2004
7954,8667,3.4344262295081966,A Home at the End of the World (2004),Drama|Romance,2004
7955,8668,2.875,Some Girl (1998),Comedy|Drama,1998
7956,8669,2.7358490566037736,Stay Hungry (1976),Comedy|Drama,1976
7957,8670,3.912751677852349,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,1933
7958,8671,3.267857142857143,Zus & Zo (2001),Comedy|Drama|Romance,2001
7959,8672,3.566666666666667,Battle Hymn (1957),Drama,1957
7960,8673,3,Crash Dive (1943),Drama|Romance|War,1943
7961,8674,3.185185185185185,Disco Pigs (2001),Drama,2001
7962,8675,3.6390374331550803,"Enemy Below, The (1957)",Action|Drama|War,1957
7963,8676,2,Fist of the North Star (1995),Action|Thriller,1995
7964,8677,3,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,1940
7965,8678,3.2818181818181817,Guns of the Magnificent Seven (1969),Action|Adventure|Drama|Western,1969
7966,8679,3,"Hunters, The (1958)",Drama|War,1958
7967,8680,3.242857142857143,In a Glass Cage (Tras el cristal) (1986),Drama|Horror,1986
7968,8681,3.076923076923077,Lancelot of the Lake (Lancelot du Lac) (1974),Drama|War,1974
7969,8682,3.4375,"Last Valley, The (1971)",Adventure,1971
7970,8683,3.234042553191489,"Magnificent Seven Ride!, The (1972)",Western,1972
7971,8684,4.0147392290249435,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,1956
7972,8685,3.0454545454545454,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,1955
7973,8686,3.342857142857143,Morituri (1965),Drama|War,1965
7974,8687,2.1097560975609757,Orgy of the Dead (1965),Horror,1965
7975,8688,2.8703703703703702,Shalako (1968),Western,1968
7976,8689,3.4045454545454548,"Shock to the System, A (1990)",Comedy|Crime|Thriller,1990
7977,8690,3.673076923076923,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,1972
7978,8691,3.066666666666667,His Brother (Son frère) (2003),Drama,2003
7979,8692,3.2653061224489797,Wake Island (1942),Drama|War,1942
7980,8693,2.6818181818181817,What Price Glory (1952),Drama|War,1952
7981,8694,3.6704545454545454,You Were Never Lovelier (1942),Comedy|Musical|Romance,1942
7982,8695,3.5789473684210527,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,1947
7983,8696,3.1511627906976742,Breezy (1973),Drama|Romance,1973
7984,8697,3.34375,"City of No Limits, The (la ciudad sin límites, En) (2002)",Drama|Thriller,2002
7985,8698,3.0972222222222223,"Comfort of Strangers, The (1990)",Drama,1990
7986,8699,3.75,Dancing in September (2000),Drama,2000
7987,8700,3.3722222222222222,Destination Tokyo (1943),Adventure|War,1943
7988,8701,2.1485148514851486,Dr. Jekyll and Ms. Hyde (1995),Comedy|Horror,1995
7989,8702,2.938775510204082,Dream Lover (1993),Drama|Mystery|Thriller,1993
7990,8703,2.774193548387097,Fausto 5.0 (2001),Horror,2001
7991,8704,2.2777777777777777,For Queen and Country (1988),Drama,1988
7992,8705,2.5166666666666666,Funny About Love (1990),Comedy|Romance,1990
7993,8706,2.6,"Greatest, The (1977)",Drama,1977
7994,8707,1.75,Grief (1993),Comedy,1993
7995,8708,3.1666666666666665,Hometown Legend (2002),Drama,2002
7996,8709,2.9722222222222223,How I Got Into College (1989),Comedy|Romance,1989
7997,8710,3.5869565217391304,Map of the Human Heart (1993),Drama|Romance,1993
7998,8711,3.6623529411764704,Mr. Blandings Builds His Dream House (1948),Comedy,1948
7999,8712,3.838323353293413,My Favorite Wife (1940),Comedy|Romance,1940
8000,8713,2.894285714285714,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,1988
8001,8714,3.1,Night and Day (1946),Drama|Musical,1946
8002,8715,3.413793103448276,No Name on the Bullet (1959),Western,1959
8003,8716,3.328125,"Plainsman, The (1937)",War|Western,1937
8004,8718,3.6056338028169015,"Snake Pit, The (1948)",Drama,1948
8005,8719,2.875,"Spoilers, The (1942)",Action|Western,1942
8006,8720,2.46875,"Super, The (1991)",Comedy,1991
8007,8721,3.096774193548387,Tai-Pan (1986),Adventure,1986
8008,8722,2.316666666666667,Two of a Kind (1983),Comedy|Fantasy|Romance,1983
8009,8723,2.8214285714285716,Warriors (Guerreros) (2002),Adventure|Drama|War,2002
8010,8724,3.890670554,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,1963
8011,8725,3.338235294117647,"Goodbye, Columbus (1969)",Comedy|Drama|Romance,1969
8012,8726,3.5,"President's Analyst, The (1967)",Comedy|Thriller,1967
8013,8727,3.3088235294117645,"Day of the Locust, The (1975)",Drama,1975
8014,8728,2.806451612903226,"Creeping Flesh, The (1973)",Horror|Sci-Fi,1973
8015,8729,3.0135135135135136,Swann in Love (Un amour de Swann) (1984),Drama,1984
8016,8730,3.551282051282051,To End All Wars (2001),Action|Drama|War,2001
8017,8731,3.207865168539326,Moulin Rouge (1952),Drama,1952
8018,8732,3.576923076923077,"Belly of an Architect, The (1987)",Drama,1987
8019,8733,3.0220588235294117,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller,2002
8020,8734,3.0285714285714285,Love Happy (1949),Comedy,1949
8021,8735,3.076923076923077,High School Confidential! (1958),Crime|Drama,1958
8022,8736,3.4342105263157894,Out of the Blue (1980),Drama,1980
8023,8737,1.625,Crimetime (1996),Thriller,1996
8024,8738,3.774193548387097,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,1961
8025,8739,3.8564593301435406,Mamma Roma (1962),Drama,1962
8026,8740,3.630434782608696,"Lower Depths, The (Donzoko) (1957)",Comedy|Drama,1957
8027,8741,2.4444444444444446,Ruby Cairo (1993),Thriller,1993
8028,8742,2.4545454545454546,Night Patrol (1984),Comedy,1984
8029,8743,2.8536585365853657,Biggles (1986),Adventure|Fantasy|Sci-Fi,1986
8030,8744,3.1911764705882355,Fancy Pants (1950),Comedy|Western,1950
8031,8745,3.119565217391304,"World of Suzie Wong, The (1960)",Drama|Romance,1960
8032,8746,2.898550724637681,King of the Ants (2003),Crime|Horror,2003
8033,8747,1.6808510638297873,Uncle Sam (1997),Horror,1997
8034,8748,3.4246575342465753,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,1963
8035,8749,3.744565217391304,"Beautiful Troublemaker, The (La belle noiseuse) (1991)",Drama,1991
8036,8750,2.9,"Balance, La (1982)",Action|Crime|Drama,1982
8037,8751,3.6980769230769233,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir,1949
8038,8752,3.8050314465408803,"Set-Up, The (1949)",Drama|Film-Noir|Romance,1949
8039,8753,3.5145631067961167,Unprecedented: The 2000 Presidential Election (2002),Documentary,2002
8040,8754,3.870320855614973,"Prime of Miss Jean Brodie, The (1969)",Drama,1969
8041,8755,3.7012987012987013,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,1999
8042,8756,3.2037037037037037,"North Avenue Irregulars, The (1979)",Action|Crime,1979
8043,8757,3.3846153846153846,Lovers and Other Strangers (1970),Comedy,1970
8044,8758,3.1704545454545454,Kotch (1971),Comedy|Drama,1971
8045,8759,3.675,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog) (1961),Children|Drama,1961
8046,8760,2.377551020408163,Side Out (1990),Comedy|Romance,1990
8047,8761,3.432926829268293,"Three Lives of Thomasina, The (1964)",Children|Drama,1964
8048,8762,3.383720930232558,"No Deposit, No Return (1976)",Children|Comedy,1976
8049,8763,3.0294117647058822,"One and Only, Genuine, Original Family Band, The (1968)",Children|Comedy|Musical,1968
8050,8764,2.75,Under the Lighthouse Dancing (1997),Drama,1997
8051,8765,3.7644444444444445,This Gun for Hire (1942),Crime|Film-Noir|Thriller,1942
8052,8766,3.242857142857143,Black Angel (1946),Drama|Film-Noir|Mystery,1946
8053,8767,3.685279187817259,"Big Clock, The (1948)",Crime|Film-Noir|Thriller,1948
8054,8768,3.6544117647058822,Criss Cross (1949),Crime|Drama|Film-Noir,1949
8055,8769,2.966666666666667,"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)",Adventure,1979
8056,8770,2.4285714285714284,Evilspeak (1981),Horror|Sci-Fi,1981
8057,8771,3.313953488372093,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,1946
8058,8772,3.875221238938053,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,1965
8059,8773,3.3731884057971016,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,1942
8060,8774,2.983050847457627,Sherlock Holmes: The Woman in Green (1945),Mystery,1945
8061,8775,3.4078947368421053,"Counterfeit Traitor, The (1962)",Thriller|War,1962
8062,8776,2.5,"1, 2, 3, Sun (Un, deuz, trois, soleil) (1993)",Drama,1993
8063,8777,3.586206896551724,Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama,1989
8064,8778,3.21875,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,1946
8065,8779,3.231092437,Bon Voyage (2003),Comedy|Drama,2003
8066,8780,3.232142857142857,"Assassination Bureau, The (1969)",Action|Adventure|Comedy|Crime|Sci-Fi,1969
8067,8781,3.3454279205987634,"Manchurian Candidate, The (2004)",Thriller,2004
8068,8782,2.246124031007752,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,2004
8069,8783,3.2287759484609877,"Village, The (2004)",Drama|Mystery|Thriller,2004
8070,8784,3.7374912526242126,Garden State (2004),Comedy|Drama|Romance,2004
8071,8785,3.9363636363636365,Early Summer (Bakushû) (1951),Drama,1951
8072,8786,3.801324503311258,Port of Shadows (Quai des brumes) (1938),Drama,1938
8073,8787,3.054054054054054,Thunderbirds Are GO (1966),Action|Sci-Fi,1966
8074,8788,3.242857142857143,Thunderbird Six (1968),Action|Sci-Fi,1968
8075,8789,2.75,Castle Keep (1969),Drama|War,1969
8076,8790,3.2045454545454546,Revengers Tragedy (2002),Comedy|Horror,2002
8077,8792,2.3666666666666667,Octane (2003),Horror|Thriller,2003
8078,8793,3.1923076923076925,PTU (2003),Crime|Drama,2003
8079,8794,3.857142857142857,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977)",Drama,1977
8080,8795,3.511764705882353,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,2001
8081,8796,3.5985915492957745,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,1966
8082,8797,3.8294392523364484,Salesman (1969),Documentary,1969
8083,8798,3.6867014827939943,Collateral (2004),Action|Crime|Drama|Thriller,2004
8084,8799,2.6065573770491803,Little Black Book (2004),Comedy|Romance,2004
8085,8800,3.2261904761904763,Code 46 (2003),Romance|Sci-Fi,2003
8086,8801,3.3055555555555554,In the Soup (1992),Comedy|Drama,1992
8087,8802,3.0555555555555554,They Came to Cordura (1959),Western,1959
8088,8803,3.3902439024390243,Blue Spring (Aoi haru) (2001),Drama,2001
8089,8804,3.6739130434782608,"Story of Women (Affaire de femmes, Une) (1988)",Drama,1988
8090,8805,3.2975206611570247,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime,1999
8091,8806,2.875,Masks (Masques) (1987),Thriller,1987
8092,8807,3.435335953584129,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,2004
8093,8808,3.06407448,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,2004
8094,8809,3.5360501567398117,Danny Deckchair (2003),Comedy|Romance,2003
8095,8810,2.6265539025881393,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,2004
8096,8811,1.6193181818181819,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,2004
8097,8812,3.04,Novo (2002),Drama,2002
8098,8813,3.214552239,We Don't Live Here Anymore (2004),Drama,2004
8099,8814,2.8315270935960593,Without a Paddle (2004),Comedy,2004
8100,8815,2.3820754716981134,Exorcist: The Beginning (2004),Horror|Thriller,2004
8101,8816,2.7777777777777777,Speedway (1968),Action,1968
8102,8817,2.638888888888889,"Trouble with Girls, The (1969)",Comedy|Drama,1969
8103,8818,2.71875,It Happened at the World's Fair (1963),Comedy|Drama|Musical,1963
8104,8819,2.3461538461538463,Double Trouble (1967),Musical,1967
8105,8820,2.725806451612903,Spinout (1966),Comedy|Musical,1966
8106,8821,2.4473684210526314,Harum Scarum (1965),Comedy|Musical,1965
8107,8822,2.45,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A) (1979)",Adventure|Comedy|Fantasy|Sci-Fi,1979
8108,8823,2.518181818181818,"Sting II, The (1983)",Comedy|Crime,1983
8109,8824,3.4411764705882355,If a Man Answers (1962),Comedy,1962
8110,8825,2.371794871794872,Cheerleader Camp (1987),Comedy|Horror|Mystery,1987
8111,8826,3.483050847457627,Human Resources (Ressources humaines) (1999),Drama,1999
8112,8827,3.853819139596137,"Bill Cosby, Himself (1983)",Comedy|Documentary,1983
8113,8828,3.409090909090909,Dead Ringer (1964),Drama|Thriller,1964
8114,8829,2.3857142857142857,Benji: Off the Leash! (2004),Children|Drama,2004
8115,8830,1.9076086956521738,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,2004
8116,8831,2.8805194805194807,Suspect Zero (2004),Crime|Thriller,2004
8117,8832,3.4244604316546763,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,2003
8118,8833,3.1603618421052633,Vanity Fair (2004),Drama|Romance,2004
8119,8834,2.2432432432432434,"Cookout, The (2004)",Comedy,2004
8120,8835,2.6625615763546797,Paparazzi (2004),Drama|Thriller,2004
8121,8836,3.2943368107302535,Wicker Park (2004),Drama|Romance|Thriller,2004
8122,8837,2.7954545454545454,Triggermen (2002),Comedy|Crime,2002
8123,8838,3.669795221843003,Alice Doesn't Live Here Anymore (1974),Drama|Romance,1974
8124,8839,1.912280701754386,"Mangler, The (1995)",Horror,1995
8125,8840,3.25,Who's That Knocking at My Door? (1967),Drama,1967
8126,8841,3.1813725490196076,Seeing Other People (2004),Comedy,2004
8127,8842,2.230769230769231,Past Midnight (1992),Horror|Thriller,1992
8128,8843,2.515625,"Million to Juan, A (1994)",Comedy,1994
8129,8844,3.7445255474452557,Camera Buff (Amator) (1979),Drama,1979
8130,8845,3.4516129032258065,No End (Bez konca) (1985),Drama,1985
8131,8846,2.8488372093023258,Highwaymen (2003),Action|Crime|Thriller,2003
8132,8847,1.9196428571428572,Graffiti Bridge (1990),Drama|Musical,1990
8133,8848,3.8255395683453237,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,1953
8134,8849,2.439189189189189,Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance,1986
8135,8850,2.839080459770115,Flipper (1963),Adventure|Children|Drama,1963
8136,8851,3.6,Smile (1975),Comedy,1975
8137,8852,3.3384615384615386,Lord Jim (1965),Adventure|Drama,1965
8138,8853,3,"Small Circle of Friends, A (1980)",Drama,1980
8139,8854,3.013333333333333,Night of the Demons (1988),Horror,1988
8140,8855,2.5860655737704916,Witchboard (1986),Horror|Mystery|Thriller,1986
8141,8856,2.0172413793103448,Roller Boogie (1979),Drama,1979
8142,8857,3.2096774193548385,Lilith (1964),Drama,1964
8143,8858,2.4,"Apple, The (1980)",Musical|Sci-Fi,1980
8144,8859,0.8990384615384616,SuperBabies: Baby Geniuses 2 (2004),Comedy,2004
8145,8860,3.0803625377643504,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,2004
8146,8861,3.015119079475515,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,2004
8147,8862,3.3388429752066116,Criminal (2004),Comedy|Drama,2004
8148,8863,3,Evergreen (2004),Drama,2004
8149,8864,2.648907103825137,Mr. 3000 (2004),Comedy|Drama,2004
8150,8865,3.0218791946308725,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,2004
8151,8866,3.1689320388349516,Wimbledon (2004),Comedy|Romance,2004
8152,8867,2.4097222222222223,Anatomy of Hell (Anatomie de l'enfer) (2004),Drama,2004
8153,8868,2.900735294117647,Head in the Clouds (2004),Drama|Romance|War,2004
8154,8869,2.696551724137931,First Daughter (2004),Comedy|Romance,2004
8155,8870,2.924804688,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,2004
8156,8871,2.7628205128205128,"Last Shot, The (2004)",Comedy,2004
8157,8872,2.7731481481481484,"Dirty Shame, A (2004)",Comedy,2004
8158,8873,3.8419396832284662,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,2004
8159,8874,3.8776715410573677,Shaun of the Dead (2004),Comedy|Horror,2004
8160,8875,3.5898876404494384,"Come Back, Little Sheba (1952)",Drama,1952
8161,8876,2.75,"Black Orchid, The (1958)",Drama,1958
8162,8877,3.227272727272727,Second Chorus (1940),Comedy|Musical|Romance,1940
8163,8878,2.4571428571428573,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),Comedy|Horror|Sci-Fi,1991
8164,8879,3.7003167062549487,Murder on the Orient Express (1974),Crime|Mystery|Thriller,1974
8165,8880,3.3715867158671586,Mask (1985),Drama,1985
